상호명_지점,상권_코드,전용면적,리뷰수,별점,카페_추정매출
카페지니,3111072,1226.7028271374313,3.0,5.0,3272436787.7872195
아띠커피,3110217,133.23102345415464,96.0,5.0,948866382.0
커피나인문정엠스테이트,3120235,1096.868736443744,13.0,3.0,1110805234.5378714
그라데이션커피,3110129,80.60727460060706,114.0,4.82,295137602.6231435
커피엠,3111003,192.523045483319,0.0,,1912261407.3626218
키니베이크샵,3110373,102.69995596569427,0.0,,340243741.1699335
카페에이전시앤디스커피,3130191,69.32446813383991,0.0,3.3,921190304.1110066
스윙부스,3110955,146.61384845709648,127.0,4.775,1410398045.331085
카페머머,3120222,1001.4056808715508,0.0,4.4,4409854092.873582
컴피,3120100,101.35509756431311,0.0,4.75,1506669871.4031315
익.coffee,3110566,204.13900446791814,0.0,4.14,534684211.91022855
우리라운지,3120027,2852.3278914629386,13.0,4.720000000000001,5277190653.222764
커피마마퀸과기대점,3110435,58.341176615821226,13.0,3.0,535632326.3631051
동행,3110662,250.2544699293422,3.0,4.550000000000001,1085386026.2903073
디저트카페커피공원,3130183,118.46562690102644,0.0,4.45,715988395.5686458
후암동커피,3130059,260.86225111496395,605.0,4.525,13058377676.46304
에이바우트커피이수점,3120156,261.41894465195816,0.0,,3655402947.755828
씨앤지풀서비스흥국제선점,3120030,617.878776041127,0.0,,737067827.9669574
아도,3110759,130.2814443095666,436.0,4.5,5787859638.523073
칼마커피,3120192,839.7821881976129,11.0,5.0,2825537158.018012
마실,3110303,7547.63763698437,51.0,4.4975000000000005,1828036603.40365
프리퍼커피,3120171,172.7141579077064,1054.0,4.38,32956723606.229538
매머드익스프레스대륭19차점,3120131,5240.305632076171,6.0,5.0,8307724145.684546
커피정,3120102,511.5227945989102,53.0,4.15,1745543543.5924256
메종드쌍문,3110400,118.82616687871014,425.0,3.7,5831309065.957131
그래도케이크,3120005,106.5763960077034,0.0,,544510011.1924706
홍대클라쓰,3120104,114.63053082951231,0.0,,846744429.6385398
프롬플랜츠,3110672,119.54557392349662,0.0,,117610064.1
홀리다,3120056,128.00016742939118,6.0,1.0,2496457609.815234
카페리버런랜드,3120172,256.5926654185713,0.0,,2040085177.60785
하우신촌역점,3120094,551.2850352259321,0.0,,2138712733.4312544
나무와숲,3110566,226.15410137400343,12.0,4.595,599720545.6797802
여몽,3120063,42.147309662441785,0.0,,2509316979.22129
어웨이크,3110359,67.26388957920015,137.0,4.835,3777270500.2524943
뉴욕쟁이디저트,3111058,240.56596694170574,38.0,4.333333333333333,427704655.94351923
앙떼띠커피로스터리,3120223,477.0967826653409,562.0,4.609999999999999,70648643753.67343
커피중독,3120210,665.6738273859113,0.0,,3131009485.447488
볼볼티,3110191,119.84423412828696,0.0,,539918788.5370201
알디파트너스투자3호,3110120,177.09854434668122,0.0,,60092637.30525925
뚜또페르뚜띠,3120102,114.30771619890216,463.0,4.5649999999999995,2234778521.492428
레잇마치블루스,3111051,77.5567330126077,0.0,,922686704.9050062
카페글락,3110990,267.73845509873985,0.0,,25377547.618697982
리웨이커피,3111019,191.68263011218187,42.0,5.0,1007374557.7765825
민지,3110166,94.21720426196468,12.0,5.0,1557945477.983428
카페라움,3110345,123.28481468434279,4.0,4.55,1302038435.3773282
비하인드커피,3120103,123.81726111123885,609.0,4.375,6550400048.164474
라미카페,3110282,418.81600878336087,4.0,4.15,1155606539.915287
제일에프앤비한우리지점,3110763,420.57733521482487,0.0,,1156444520.9208124
마당공간,3120009,528.7512648457222,23.0,3.27,6137797650.2731495
용호관,3130318,55.53733627212289,145.0,4.555,14045243029.592602
뉴제로마켓,3130202,67.22014600856072,0.0,,10262701606.219475
보스토치니,3120243,4299.791426557298,0.0,,6949619486.528466
고래다방,3110622,443.7122518342243,17.0,4.8,1347337732.691217
진류,3110556,79.57108958723433,0.0,4.65,42878434.23880474
이디야합정동점,3120103,100.54369450882271,25.0,3.915,1513607880.8713024
카페옆에,3120072,130.81724973732094,11.0,4.32,969461509.7625071
카페153,3110997,123.1681305595757,46.5,5.0,2899357510.282825
토닥토닥,3111080,150.06111897459255,10.0,3.735,291801811.22028786
데쎄르룸,3110970,142.74051745208124,283.0,4.6,4023719114.0
개인공간,3110265,69.4908635143418,61.0,4.2,2017532485.8908782
제이든커피,3111089,101.14666409133405,27.0,4.3,2794236909.0536637
에이쓰리바우트커피,3120178,147.23368887131807,122.0,4.16,11039196153.190462
바른플레이스,3120222,559.5611462399634,0.0,,3718074909.8168635
유어홈커피로스터스,3110759,160.04400664264836,241.0,4.640000000000001,4159913251.2537136
빽다방굽은다리역점,3120247,329.1847808513812,32.0,4.18,5016508268.667548
커피기업상암사보이점,3120098,4204.572278682887,0.0,4.5,972873234.0444909
달빛스테이,3110317,142.91240617542528,0.0,,1590396936.5499887
코바늘스토리,3120028,597.2932854224641,0.0,4.33,5124312531.357672
이디야커피공릉역점,3120084,620.6392549956641,18.0,3.625,3155836576.1250343
에그카페24,3110458,1236.353671675009,5.666666666666667,2.6666666666666665,1897937668.2636762
단추,3111073,74.85363861180336,0.0,3.89,1545788156.391966
민티,3110312,145.02897978485848,0.0,,811597070.9074103
달달디저트카페,3110300,82.63254233464995,0.0,,370596327.57919604
카페노냥,3120001,83.103533171336,33.0,4.32,3317011978.4546733
빠넷빠베,3120105,128.08981941131867,0.0,,664990067.9182354
뚠뚠이샌드위치,3110897,83.48768312217668,0.0,,340103855.44902617
불도저,3120207,221.95996341272001,0.0,,1258072392.3221457
카페안녕,3111016,120.31975698378001,0.0,4.68,196202857.92526737
냇물아흘러흘러,3111000,1231.4275829684564,0.0,,1624558516.2
커피신념,3110450,48.03630357437553,20.0,4.705,1436069537.549089
테디랩,3120109,164.28662491951997,0.0,,880449789.2609208
파도의숲,3110297,50.159076130475796,0.0,,721566525.5470796
커픽스,3110879,260.455506311108,41.0,4.725,1877374795.9091012
북바이북,3120003,1539.9100627318426,0.0,,1835312535.749406
세미콜론;,3120131,3869.711462216668,10.0,4.6899999999999995,7749782434.742486
카페앰핑,3120094,50.95160663939575,0.0,4.96,1171176082.648057
오아시스,3110091,173.31243372019196,108.33333333333333,4.133333333333333,877644838.4294678
냥카페묘연,3110742,472.1174142368495,0.0,,805343163.14706
디싸이시브모먼트,3120093,213.5459403876879,130.0,4.3,2557058850.4629574
인덴트커피룸,3110544,129.01921972907186,109.0,4.85,469008994.2689605
슬라브,3110544,150.69663945939968,113.0,4.82,497753284.447139
더벤티대신증권본사점,3120029,536.8408394385153,17.0,4.785,1975900485.3831992
퀸즈,3110934,143.64341514675704,9.0,5.0,566216019.2965614
카페테디,3110825,123.39542284670972,9.0,5.0,463297479.71835685
까페여름,3110502,101.95593713827677,193.0,4.74,7327960341.104725
카페이르다,3110243,115.62240403178589,12.0,4.8,2259011397.1309233
봉희,3110759,18.28569945720973,363.0,4.555,4641515028.625305
제트커피,3120190,82.62350792229805,24.0,3.97,3437098047.006689
카페글렌,3110620,71.10046325124196,11.0,4.445,864503666.379265
사층,3130035,50.93772680905997,0.0,4.38,4171620468.747549
카페리틀포레스트,3110545,1281.707240982544,0.0,,1667465766.356986
삼인커피,3110226,103.3726615137592,0.0,,4754695732.250632
온더모먼트,3120012,161.94907502687443,0.0,4.51,824031883.1292053
카페NSW,3120063,341.96843369154703,35.0,4.345000000000001,7555656794.521691
투썸플레이스잠실롯데키자니아점,3120227,40160.69633432086,0.0,2.2,22455770415.285263
프라젠스타카페,3110163,1833.4433709256132,0.0,4.36,3220315060.008032
브이비엘,3120103,117.18437002973761,0.0,,1369372508.0374498
라베이유,3110475,101.57916409197645,13.0,4.0,438262616.96510094
샤크브이알카페,3120225,236.82691078036362,0.0,,3638992048.6227293
까까당,3110369,83.29212620946316,35.0,5.0,1445579276.7874162
이디야안암래미안점,3110300,98.70178433542478,15.0,4.4,411815789.1313208
로컬커피스탠드,3110625,66.63330118220347,143.0,4.65,5569655010.022336
둔촌동잇다,3111073,245.69563038188366,248.0,4.495,6382180514.65418
달리는커피상도점,3110830,43.53352275889587,23.0,5.0,784697597.2079886
알고커피,3120064,130.53749530540722,192.0,4.5,4546899720.055688
비비브라운,3120200,298.0721607050298,73.0,4.0600000000000005,14883093158.720377
카페코너,3110625,245.06193768419422,29.5,4.75,2600047740.890331
카페카운티,3120141,270.0067008316047,112.5,3.95,1692145211.5590231
카페시모대방점,3110820,92.33066548048728,0.0,,1060750579.6640166
그리고지금,3110841,58.772264528209604,0.0,,
효자카페,3110008,54.70513919170489,189.0,4.5,533244982.0022423
카페쥬얼,3110062,100.46140506818256,0.0,,474695377.52000165
빽다방종로관철점,3120006,93.60190738678612,60.0,3.5949999999999998,2730077787.6225867
르와조역삼,3120197,157.24429822045798,169.0,4.2,5464897749.416832
솔샘로58,3110290,125.48184335182717,0.0,4.8,175874426.6535732
듀몽드,3130190,182.05694653882156,0.0,,2062851234.0135448
아뜰리에남산,3110081,100.45987437369318,35.0,4.7,622983875.8192232
그;커피가게,3110750,118.76251853812731,6.0,4.6899999999999995,5949935957.796745
냥토피아,3120053,127.98980110117355,562.0,4.82,6452691734.880191
언니커피,3111066,148.01924960765652,16.0,4.6625,2418042112.8187423
로지커피,3110072,39.410404018700234,0.0,4.45,978913188.3614858
다방구,3110074,49.21183261102549,0.0,4.66,708339429.9603198
들다방,3120012,471.5576303874722,13.0,4.65,1415242190.117889
커피보더,3120012,106.78017477898221,0.0,,739641060.7569937
니나니노카페,3111021,413.41907958340744,42.0,5.0,4521025736.245387
이야기Cafe,3110212,75.86130959011696,16.0,4.725,509267543.57898027
그린,3110529,113.57595962045168,7.0,4.0,1493026306.7145789
러블티,3110219,108.35375100234918,44.0,4.495,3593492959.5957007
영연,3110651,172.06931382949116,0.0,4.6,1917034657.0185342
리꼬,3120215,119.3028704184985,0.0,,1447064012.107734
진저보틀,3120223,68.10371174747017,0.0,,5845651462.955817
카페자리,3130179,319.36877529090066,27.0,4.41,959753392.1049739
컴포즈커피봉천더울림메트로점,3130293,90.19280385259756,21.0,3.8,1961610887.6125233
크림VIP라운지,3120189,1557.809747739063,4.0,4.0,7987354726.3948555
카페리안,3111046,111.89982005853915,0.0,4.15,6350201970.567652
커피애플블러썸,3120149,737.8359011112278,0.0,3.96,2623665363.432625
서초커피,3120192,1424.8430099370844,2779.0,4.654999999999999,73149521257.29105
커피스모키,3120215,1005.1641543411298,14.0,4.445,3041631213.5386634
옥돌커피,3120222,157.7381316198222,87.0,4.6,8428323707.030175
카페쉔,3110433,113.7426123552047,132.0,4.7,134737121.17653358
파라티,3110062,841.2919759739401,0.0,4.86,1496165872.1157508
휴버트커피,3120184,59.18667020312194,30.0,4.5600000000000005,4177251331.0479493
카페달력,3110473,83.0759228066494,241.0,4.605,5287975572.401797
엔젤스가든,3120179,121.14809604746623,282.0,5.0,9230382329.168028
밸리;커피집,3120131,4368.439959036975,6.0,4.0,7556895778.226907
투썸플레이스염창역점,3130210,1649.5614750741343,91.0,3.03,13251208636.224873
스트릿,3110047,88.81631012625854,0.0,4.42,131747118.45567656
커피인더스터디투,3110834,183.72050116809908,0.0,4.8,137734245.29999998
카페시사,3110207,198.34140241932127,229.0,4.305,1654151010.28306
중용,3110621,74.29699833268252,0.0,,1732957931.524502
멜랑,3120120,743.6793429671197,209.0,4.62,14243439219.860023
오서독스,3110074,97.83492136771343,54.0,4.55,2810410824.5525336
열린,3110466,273.202847064914,28.0,4.375,1350585619.781977
휘드카페하계점,3110432,82.15684915106239,6.0,3.95,499787276.6899261
오흐네,3120207,470.03707131644,0.0,4.46,1840008600.550622
짐스하이드어웨이,3120055,62.58010365368423,130.0,4.5,4013046052.662933
포토그룹더블유카페,3120104,186.25373051802043,0.0,2.3,1019376700.533183
심온사회적협동조합,3110826,137.64977068339226,0.0,,608693502.8756834
메가엠지씨커피한티역점,3120212,948.8658280284435,0.0,4.9,4558841147.662696
커핀그루나루올림픽공원역점,3001495,1287.858155527917,259.0,4.465,123336541216.79733
소재,3130069,202.97464241388002,324.0,4.51,6847140221.428953
로뎀카페,3110654,2794.4299425719214,0.0,4.5,5575547045.939102
시즌,3120081,96.47470865492312,612.0,4.13,15087355124.711292
더브리제,3110916,138.56226555416083,0.0,4.65,1046256698.2083257
카페다반,3111013,139.69022482428267,378.0,4.52,1010476491.9391025
모모,3110421,238.4000671268221,1372.0,4.318333333333333,12125325021.029392
찰스커피컴퍼니,3130166,85.49417530253491,0.0,,1423070648.9353805
로파이,3120103,89.79548152740063,117.0,4.3,2248736087.304635
꽁드,3110375,163.39226218465902,7.0,4.555,1040550646.382042
아마스빈한티역점,3120212,948.8658280284435,27.0,4.470000000000001,5927430612.357649
카페연,3110752,117.71875607629653,898.0,5.0,10528780281.184069
정월,3110954,226.38470745929558,1922.0,3.4,1117279101.2025878
로열티하우스,3120001,842.7982273414268,24.0,4.145,5820073130.868253
쥐구멍,3110715,71.41388465500627,33.0,4.865,1000234018.3695407
허니와,3110468,231.73766215580423,15.0,4.05,946349138.0243727
파니모들,3120156,170.0353672024076,0.0,4.53,3114798001.9860697
소니도,3120143,93.01281893657628,0.0,,1573283409.7177348
하늘과바람과별과커피,3110554,123.02955130624775,0.0,,218775745.268845
래핑폭스,3110508,170.67123574630904,393.0,4.27,475414758.613087
딕시랜드,3120103,201.1982772328419,0.0,,1709395323.0525897
종묘전통다원,3120009,59.71238434650645,9.0,5.0,3339546546.071976
플레이버,3120104,105.20151586264724,0.0,4.88,824017823.272046
매머드커피잠실루터회관점,3120227,1025.6582697249373,9.0,4.025,6794240998.002256
카페바돈,3110434,117.83670052550946,2.0,5.0,140689537.74139637
화이트글래스,3110129,341.67984773649385,204.0,4.4,496972101.18463403
소보로인,3110774,176.27299969526712,167.0,3.6500000000000004,1007932111.5781233
와밀,3110648,348.96736548482187,128.0,4.1,2333849050.082436
카페비비씨,3110189,333.9128578290949,0.0,,2327104108.9831715
모멘토브루어스,3130070,148.64252455859827,262.0,4.4,6307068283.310385
모코커피,3130261,262.4423470326579,42.5,5.0,7977874605.728862
커디스,3111046,93.2503556578798,0.0,4.57,6097548207.448606
커피에반하다독산초점,3110735,128.8786522325864,3.0,2.665,1468852794.511804
아크로마커피바,3110561,486.58300002086276,738.0,4.5,3070824469.9121056
커피넘버7,3120194,214.69626154533256,0.0,,1814303823.2361803
세컨브레스,3120194,291.05702727399165,124.0,3.8,3916243626.289855
더블플랫,3130241,1247.1615442826599,69.0,3.5,6489187123.652812
커피워크,3111012,159.67911821751088,13.0,4.8,343328409.4656955
매머드익스프레스여의도라이프점,3120150,1731.7561952439883,4.0,3.775,16214037611.025517
코코커피,3120029,746.3054959211416,8.0,4.6,2304088462.198567
커피더알,3120158,159.0838084323445,19.0,3.8099999999999996,1448535500.731797
쏘;율,3120235,1096.868736443744,0.0,,969867189.4302542
이음,3130035,70.62238064246787,0.0,,4522660786.055684
카페필,3120198,436.3467219207645,1.0,5.0,1259313081.143061
빽다방빵연구소잠원센트럴키친점,3120178,271.85681141456047,0.0,5.0,3622336056.1478367
딥스츄,3120064,51.950398617754374,0.0,4.14,904008181.7067409
콜링아트센터,3110895,142.73247420433842,0.0,3.4,1053643286.6867013
엘스,3120008,163.9372056798989,0.0,,1009563184.1222969
꽁뜨커피,3120026,975.6376796394713,10.0,4.705,1760053741.8049345
저스트로맨틱,3110882,213.50797294332247,202.0,4.7,5410830240.477116
팔공티화곡아따이점,3110658,318.7455719255634,0.0,,1955305651.326626
책다방위숨,3120094,105.16876381584655,108.0,4.1,2497933800.230042
프루츠앤코,3111086,141.8030537379523,0.0,,970076201.3260671
카페로찌,3110058,152.13541638964602,70.0,4.12,10481401371.467325
하나인소비자생활협동조합,3110161,135.55487285590448,0.0,,1005322066.7298212
복전가,3120082,270.5904354901628,0.0,,3126192043.991306
온유디저트,3120103,84.02956114688632,0.0,,1235187682.894363
로칼커피,3110075,219.45846106480403,38.5,4.916666666666667,646634306.0685079
카페9기압,3130170,4015.909863189921,0.0,4.55,2048844860.1865478
테라베이커리카페,3120235,1096.868736443744,0.0,,969867189.4302542
커피에반하다,3130196,5098.391309054987,21.857142857142858,3.776190476190476,13086120293.64469
히트커피로스터스서교,3120102,120.64501091130994,704.0,4.52,3035653278.799685
아삭이커피앤푸드,3130038,4724.0387535991085,0.0,,595036.7743175718
신세계푸드SKT카페테리아카페,3120026,1362.0221383710684,0.0,,1840769325.5811796
파운드잇,3120071,99.09010665952422,0.0,,961504872.4742533
솔방울1,3110019,74.72367240216033,0.0,,287088380.2479162
구엄품,3110958,159.51021594927366,0.0,,55593868.25851237
