geometry
POINT (949196.893034 1944606.7651)
POINT (959015.124119 1943035.739323)
POINT (969149.961689 1944237.507386)
POINT (947345.692623 1946492.394464)
POINT (950316.246305 1941856.171285)
POINT (950111.597148 1941965.005367)
POINT (957804.107365 1959718.771174)
POINT (966913.339276 1943975.391943)
POINT (962352.202389 1962851.119138)
POINT (954257.019775 1942424.024002)
POINT (943939.530497 1948231.770254)
POINT (957865.102246 1944937.904159)
POINT (963749.996614 1945222.460105)
POINT (950095.171274 1951210.857381)
POINT (949367.853678 1956475.692564)
POINT (958998.693722 1951954.600368)
POINT (952167.622958 1948968.087705)
POINT (947513.411767 1948230.156696)
POINT (967401.484049 1945282.478564)
POINT (943880.64548 1949490.292754)
POINT (964828.394144 1944633.191559)
POINT (960978.794674 1948667.636083)
POINT (945897.841648 1952748.25784)
POINT (963054.395308 1954902.235042)
POINT (964052.264165 1954119.923454)
POINT (953434.445891 1953489.299953)
POINT (954577.244686 1950954.449116)
POINT (956551.35228 1952890.629492)
POINT (945478.976791 1952376.048505)
POINT (950036.202656 1955668.286667)
POINT (949106.166853 1943313.930053)
POINT (963323.446179 1960340.333978)
POINT (959177.855006 1943626.394555)
POINT (947547.390644 1950291.38254)
POINT (957660.705534 1953242.287877)
POINT (943831.932948 1948922.743911)
POINT (957798.798174 1947234.748144)
POINT (967328.012791 1950143.057289)
POINT (962715.476521 1958149.328207)
POINT (961493.067308 1955625.992501)
POINT (958601.046153 1952075.95515)
POINT (946072.517092 1948055.201922)
POINT (954324.104145 1953966.043829)
POINT (955603.53979 1952194.633682)
POINT (952275.619392 1948709.884313)
POINT (953820.763808 1942904.356178)
POINT (944230.134877 1948814.181053)
POINT (957778.536742 1953386.221857)
POINT (948616.267338 1958230.328355)
POINT (959763.018159 1944166.477932)
POINT (960743.707761 1944411.336926)
POINT (941225.161083 1949294.673829)
POINT (950042.562866 1954860.093121)
POINT (940637.491658 1948400.147492)
POINT (958129.671645 1957891.480906)
POINT (945820.596357 1943780.76596)
POINT (955055.179599 1952785.759012)
POINT (966541.696788 1945437.74157)
POINT (962665.061453 1958435.403019)
POINT (958583.073488 1960080.502766)
POINT (958829.230028 1944546.350726)
POINT (953294.738116 1953433.998687)
POINT (951052.029936 1952156.464472)
POINT (952368.284707 1945670.288267)
POINT (962004.495173 1962433.98549)
POINT (947150.286886 1942328.805854)
POINT (945121.245002 1952419.737257)
POINT (951104.003529 1955815.002694)
POINT (949658.246503 1951215.812709)
POINT (949022.685287 1953695.03094)
POINT (957980.425039 1946984.518531)
POINT (944112.288135 1951017.80048)
POINT (960646.450918 1945562.670117)
POINT (951409.806289 1945127.504823)
POINT (957158.577126 1953768.640375)
POINT (961789.403481 1963161.175293)
POINT (964674.294502 1955748.382732)
POINT (966581.946659 1950093.172023)
POINT (961658.008649 1945315.27741)
POINT (959348.167987 1946399.20913)
POINT (960876.421793 1945610.44825)
POINT (967244.425171 1950275.970061)
POINT (959610.941522 1958814.553431)
POINT (953470.024282 1948597.920714)
POINT (953559.059411 1951258.635974)
POINT (944696.16094 1945339.098266)
POINT (968683.920554 1948852.299161)
POINT (951429.563097 1954125.521341)
POINT (957584.219041 1959673.685284)
POINT (962403.849146 1957622.107827)
POINT (962258.18627 1951135.923291)
POINT (959881.315875 1947384.227238)
POINT (952275.786191 1949278.775007)
POINT (959218.7041 1957366.389291)
POINT (948304.045354 1957395.529561)
POINT (950320.089494 1941493.221313)
POINT (946592.570118 1941153.462901)
POINT (957007.923347 1957210.168513)
POINT (957966.713171 1947341.426242)
POINT (954254.205258 1942500.390739)
POINT (957822.940259 1957781.88696)
POINT (963071.657432 1954909.520632)
POINT (963935.758204 1954082.226235)
POINT (952116.871161 1948748.282038)
POINT (965575.821978 1944840.589407)
POINT (959544.230317 1956935.821166)
POINT (954232.3312 1949557.033319)
POINT (948581.156308 1941423.646074)
POINT (960263.009837 1941449.232568)
POINT (949068.111116 1942775.946883)
POINT (948527.103948 1945677.580191)
POINT (944582.840911 1949732.861637)
POINT (946072.654894 1945090.46966)
POINT (950542.926838 1942436.471382)
POINT (960302.696483 1951960.418795)
POINT (947915.911326 1946045.164347)
POINT (949079.69235 1943007.311573)
POINT (958346.321286 1946723.35634)
POINT (951282.838806 1955715.499339)
POINT (959509.413238 1945530.425616)
POINT (942511.750861 1950079.893239)
POINT (947857.72802 1943313.165335)
POINT (950716.046587 1946128.185099)
POINT (950294.310442 1941910.207761)
POINT (947016.250375 1943591.730508)
POINT (962482.331468 1958181.499818)
POINT (948692.979008 1942184.360089)
POINT (947184.102268 1942262.260784)
POINT (957572.083745 1959215.35072)
POINT (959269.065022 1946676.250792)
POINT (952258.145519 1948873.330129)
POINT (956068.531731 1952899.010962)
POINT (948599.061591 1956319.232484)
POINT (968497.683927 1948927.136064)
POINT (962051.959807 1962483.354518)
POINT (957434.331714 1943284.624706)
POINT (960799.778767 1948659.271127)
POINT (961115.097635 1954857.268675)
POINT (959763.739395 1943024.844228)
POINT (958696.792973 1944371.10285)
POINT (958238.818507 1957209.843053)
POINT (951871.80601 1942290.219093)
POINT (946636.046779 1951931.905168)
POINT (957783.683201 1954246.833535)
POINT (956789.300568 1952505.609636)
POINT (958945.622079 1945792.534428)
POINT (962091.537411 1956248.426749)
POINT (962883.210661 1952027.626275)
POINT (954882.762243 1943568.757293)
POINT (957993.119058 1947081.05627)
POINT (947479.724993 1942753.077917)
POINT (950465.192885 1940765.997692)
POINT (965041.520855 1955619.551565)
POINT (951792.581146 1954623.693898)
POINT (951817.883366 1951917.757764)
POINT (949038.223965 1957626.065769)
POINT (957142.690052 1947214.930555)
POINT (956924.548198 1956913.468687)
POINT (969430.532502 1943899.866733)
POINT (959267.063638 1962993.157933)
POINT (958823.136039 1945121.732109)
POINT (943590.605846 1947675.538986)
POINT (962899.763915 1958413.014433)
POINT (948435.286098 1941780.566162)
POINT (958030.057852 1961398.850811)
POINT (959081.3345 1952333.69016)
POINT (959027.016541 1943699.291352)
POINT (945859.797851 1943369.167589)
POINT (949011.623123 1952472.59133)
POINT (945321.151801 1943949.911071)
POINT (941785.804627 1944806.976067)
POINT (951877.051484 1953217.877957)
POINT (956061.251972 1957368.771514)
POINT (958076.21542 1958549.446634)
POINT (961565.963464 1942013.476195)
POINT (960754.084051 1945972.038764)
POINT (953049.939737 1947011.322065)
POINT (947718.413858 1951461.28727)
POINT (945575.260975 1944389.79688)
POINT (948800.039942 1942982.041965)
POINT (964901.789406 1954616.764788)
POINT (966998.086037 1944486.371606)
POINT (971097.265097 1950025.785371)
POINT (943699.800978 1949792.124131)
POINT (951919.035437 1947556.697364)
POINT (958453.183132 1958778.056137)
POINT (959346.70006 1946404.401968)
POINT (949762.688619 1941365.321119)
POINT (957214.513005 1958307.590504)
POINT (964044.648867 1953688.877319)
POINT (960051.904149 1954630.392719)
POINT (960530.046767 1947486.109821)
POINT (959522.24816 1943916.524612)
POINT (960604.103385 1944359.094187)
POINT (971024.958386 1950006.053546)
POINT (945829.547212 1943781.518335)
POINT (965715.27725 1945533.637648)
POINT (939308.253043 1952075.572425)
POINT (946619.160212 1952025.443071)
POINT (943931.346444 1948407.740763)
POINT (945406.708471 1951755.250885)
POINT (949656.495804 1941280.064395)
POINT (949465.788652 1943187.890931)
POINT (949707.692588 1952303.994653)
POINT (945053.027338 1949861.991524)
POINT (966045.298737 1944768.2764)
POINT (963632.486416 1949766.098789)
POINT (959749.202308 1945356.595982)
POINT (958838.822887 1945123.917571)
POINT (963199.639778 1950555.550983)
POINT (947643.607806 1953520.591675)
POINT (956294.414169 1952407.055472)
POINT (967514.503323 1949800.99332)
POINT (957227.569824 1958043.30617)
POINT (949908.956655 1955929.607343)
POINT (962190.920808 1962593.054148)
POINT (946335.851172 1951550.327478)
POINT (955359.084028 1954210.348326)
POINT (948616.927831 1958241.760788)
POINT (966747.371535 1948555.504044)
POINT (960034.863858 1954250.911431)
POINT (957465.547839 1943499.220488)
POINT (959637.571621 1945619.557086)
POINT (963011.960541 1950451.456939)
POINT (968438.992092 1950530.502184)
POINT (955242.500673 1945562.532325)
POINT (959801.60174 1945107.316677)
POINT (961309.859987 1944772.013673)
POINT (943219.24372 1947623.726338)
POINT (956758.99335 1951328.987306)
POINT (958389.143711 1947262.011416)
POINT (957937.572388 1957731.588825)
POINT (961352.53947 1944797.216051)
POINT (957467.469556 1945210.65659)
POINT (961646.580875 1945540.3882)
POINT (958508.459272 1944644.401682)
POINT (950548.899207 1945204.837599)
POINT (951373.449687 1955996.633412)
POINT (947272.175159 1952904.658506)
POINT (944223.89258 1944807.893231)
POINT (958200.4973 1945401.959959)
POINT (961663.651086 1950072.887904)
POINT (951545.588793 1955766.720295)
POINT (963404.959874 1960414.562602)
POINT (963061.341527 1957053.406409)
POINT (950283.147186 1954416.701257)
POINT (960214.444252 1947000.769995)
POINT (960675.428324 1953684.227591)
POINT (949383.785878 1944584.122209)
POINT (956900.202459 1952909.411072)
POINT (951959.266111 1949714.699528)
POINT (942981.082746 1948344.981933)
POINT (964875.292225 1944516.721339)
POINT (956594.215437 1953922.307142)
POINT (949661.548177 1940978.667221)
POINT (967450.114568 1950222.128917)
POINT (967412.84822 1949778.365121)
POINT (965301.567211 1944869.476588)
POINT (948531.087066 1956496.379389)
POINT (961184.030427 1951752.160418)
POINT (957881.883841 1957151.940657)
POINT (945800.823687 1943691.669301)
POINT (953080.650042 1952809.927468)
POINT (959762.035228 1961033.616434)
POINT (957047.544912 1952924.883372)
POINT (967410.067325 1949769.505235)
POINT (946593.270044 1951871.38396)
POINT (960498.734568 1947296.35804)
POINT (958780.345942 1945090.579485)
POINT (943416.558857 1951912.382272)
POINT (948630.562785 1957353.300316)
POINT (947295.218403 1940300.600493)
POINT (957484.245782 1952926.445014)
POINT (967571.536597 1949026.251528)
POINT (960801.368681 1944269.318777)
POINT (958049.780599 1945948.429963)
POINT (959588.736799 1944647.648699)
POINT (949026.716727 1942927.101274)
POINT (948827.154827 1957203.320453)
POINT (959536.770069 1951978.646294)
POINT (946534.168252 1940846.182794)
POINT (960255.945609 1952085.110093)
POINT (946565.743204 1951956.611323)
POINT (943530.283092 1951867.569443)
POINT (958481.520617 1946081.842062)
POINT (959138.359543 1944910.982545)
POINT (950065.720858 1950999.539559)
POINT (962938.199485 1953868.182848)
POINT (958088.661103 1945707.754052)
POINT (961301.267139 1944939.777093)
POINT (952680.809085 1947468.640037)
POINT (946975.08034 1942466.694008)
POINT (945741.932089 1952193.212749)
POINT (950949.253219 1945966.988945)
POINT (956174.887904 1954920.971468)
POINT (945394.116364 1943132.802417)
POINT (946146.137169 1951651.671625)
POINT (963070.150905 1954915.716269)
POINT (952020.710997 1951296.169092)
POINT (955973.865458 1954190.372998)
POINT (954698.4511 1949276.406623)
POINT (967666.729427 1948730.813812)
POINT (960960.869562 1953386.840177)
POINT (952471.127908 1948787.239203)
POINT (963004.123251 1957319.382335)
POINT (949912.356726 1944348.893104)
POINT (949833.588566 1946573.766318)
POINT (967571.57444 1950391.067562)
POINT (953015.690559 1953943.642903)
POINT (962971.099349 1951119.377221)
POINT (943751.347398 1949555.485244)
POINT (964034.167153 1953699.109079)
POINT (945681.151106 1952144.062951)
POINT (957593.925542 1950129.92197)
POINT (963514.882586 1951172.325173)
POINT (966934.771891 1944069.735333)
POINT (955421.470256 1954753.627233)
POINT (947769.410092 1949698.092781)
POINT (958927.117836 1952086.390983)
POINT (963885.450072 1954035.66095)
POINT (947362.932142 1942773.087275)
POINT (957560.86585 1943345.07393)
POINT (940828.47636 1950644.506069)
POINT (958908.336446 1956316.85904)
POINT (958692.006963 1945048.125436)
POINT (958895.075464 1943841.176292)
POINT (957338.497973 1946035.742163)
POINT (949529.271741 1952344.376809)
POINT (961428.628958 1961835.363085)
POINT (959909.799297 1954303.385714)
POINT (960643.393144 1953565.126361)
POINT (947642.787747 1938905.875559)
POINT (963643.855273 1951221.239386)
POINT (949013.612205 1952470.104677)
POINT (955608.782374 1954652.180194)
POINT (950580.591066 1951217.758444)
POINT (946014.604336 1943070.612157)
POINT (965176.117558 1945040.956075)
POINT (958754.36746 1952194.387336)
POINT (944675.425906 1947028.139366)
POINT (958162.162477 1947045.829884)
POINT (947383.107115 1942407.776294)
POINT (963355.631944 1951493.508534)
POINT (961400.210605 1944820.442722)
POINT (949302.567569 1942534.562768)
POINT (958865.983039 1943643.29033)
POINT (947159.909582 1950993.635974)
POINT (944392.701172 1948894.646746)
POINT (958988.305801 1952551.612416)
POINT (959537.338948 1944235.606243)
POINT (962651.325695 1955599.631752)
POINT (949543.393853 1942029.220975)
POINT (951063.773352 1955885.830477)
POINT (960331.235403 1954266.482206)
POINT (959226.083082 1952347.357006)
POINT (963342.254346 1951487.918628)
POINT (955993.097049 1955363.728703)
POINT (947028.277689 1940146.778178)
POINT (941937.616469 1945213.857308)
POINT (961034.846374 1944360.75044)
POINT (958249.899661 1946892.279451)
POINT (956070.611627 1942588.658114)
POINT (949046.011282 1945003.768471)
POINT (963592.642704 1949393.194326)
POINT (950287.834393 1941797.203217)
POINT (954405.897378 1942963.774198)
POINT (960435.576829 1953374.223105)
POINT (958267.084511 1947369.585369)
POINT (960414.940781 1944505.236863)
POINT (949826.458213 1946573.265707)
POINT (958772.943118 1944702.637587)
POINT (946532.046268 1940782.62454)
POINT (959368.261918 1944570.007914)
POINT (958341.639555 1946469.518833)
POINT (967005.557696 1944479.296724)
POINT (947389.521065 1939826.352525)
POINT (957610.701337 1947051.796382)
POINT (959174.133242 1945011.585377)
POINT (958203.019735 1945391.274576)
POINT (948138.025297 1942469.533912)
POINT (960380.997462 1948844.237716)
POINT (943413.864804 1952164.666127)
POINT (949279.986034 1955934.263865)
POINT (950479.509785 1941184.405562)
POINT (958879.10693 1952485.736559)
POINT (956213.07854 1951853.2444)
POINT (942413.724606 1944972.129339)
POINT (961019.661751 1954335.201632)
POINT (958680.12268 1952022.44549)
POINT (949809.647209 1942507.167157)
POINT (964782.640365 1954668.697604)
POINT (963384.786488 1960352.283411)
POINT (956837.822863 1944037.726726)
POINT (964287.116396 1950989.198583)
POINT (959401.302219 1963494.936202)
POINT (966712.195601 1944394.13556)
POINT (951231.988716 1955265.295838)
POINT (948282.411602 1942760.034045)
POINT (964144.190303 1949141.391663)
POINT (945738.407315 1951542.090437)
POINT (958963.249072 1952375.231339)
POINT (958061.269337 1948290.040471)
POINT (943380.480338 1947384.96671)
POINT (947676.474772 1952175.080401)
POINT (948676.657843 1945837.795476)
POINT (958960.521429 1944081.169915)
POINT (962293.970137 1962634.080639)
POINT (945404.671842 1953115.864238)
POINT (951314.44929 1942448.548946)
POINT (958050.835281 1945744.865266)
POINT (941912.307923 1950042.936007)
POINT (959312.945994 1953841.529371)
POINT (963568.579563 1949966.312938)
POINT (967266.371271 1945568.842964)
POINT (959757.850292 1942762.727585)
POINT (961582.909811 1943579.953698)
POINT (951955.977779 1945340.788611)
POINT (945970.280067 1952164.76722)
POINT (959138.578402 1955512.001487)
POINT (943751.101988 1947742.204254)
POINT (953614.166706 1948514.450062)
POINT (950839.366911 1951151.829549)
POINT (965913.998171 1955879.329729)
POINT (944856.760313 1949802.153935)
POINT (952203.679558 1951798.544282)
POINT (959177.061201 1945012.916365)
POINT (962020.911162 1962379.848585)
POINT (952154.007716 1948768.539359)
POINT (946983.629715 1939948.997771)
POINT (960185.313182 1952865.422267)
POINT (950235.438919 1941831.279259)
POINT (963585.607151 1949713.682283)
POINT (947375.591512 1939831.154523)
POINT (948165.827846 1954541.377034)
POINT (958665.760623 1959939.318365)
POINT (944610.322698 1949520.112143)
POINT (949439.065708 1951526.712619)
POINT (962510.682409 1958434.0238)
POINT (949487.950044 1943136.812106)
POINT (944883.548572 1952004.477526)
POINT (953251.26174 1948736.340971)
POINT (960323.851144 1945110.361176)
POINT (950056.582702 1944989.548782)
POINT (944126.958298 1948913.462676)
POINT (946656.792968 1951154.598181)
POINT (948453.120934 1951256.024554)
POINT (945931.644006 1952266.346721)
POINT (959547.876173 1959152.99599)
POINT (960342.460164 1953230.171399)
POINT (960924.479022 1948930.874838)
POINT (958396.498391 1944248.863449)
POINT (945920.020095 1944739.514745)
POINT (959782.502881 1944094.36327)
POINT (939425.527854 1952782.020143)
POINT (960528.352047 1953314.88294)
POINT (945797.154823 1952856.785201)
POINT (962114.146522 1950588.30411)
POINT (968528.515427 1948972.647061)
POINT (950933.585774 1954772.06736)
POINT (948607.017715 1941459.676081)
POINT (958511.533608 1958016.494777)
POINT (945863.61582 1943367.117824)
POINT (948859.232238 1941065.505569)
POINT (949365.37742 1944115.205982)
POINT (941390.442387 1949043.518538)
POINT (958804.215283 1958410.580652)
POINT (945402.196646 1953114.717787)
POINT (961747.32529 1950211.581824)
POINT (952165.631566 1948791.929259)
POINT (955002.828404 1955807.010807)
POINT (949956.18726 1945967.587787)
POINT (951231.287692 1955439.629875)
POINT (947869.656806 1948201.034744)
POINT (960729.322308 1964197.104189)
POINT (950076.798998 1955015.018942)
POINT (956871.463551 1952280.382856)
POINT (956057.111773 1957328.928205)
POINT (947810.755707 1938926.408209)
POINT (959931.346868 1950272.225194)
POINT (970628.410505 1951448.634659)
POINT (962569.949007 1953471.144541)
POINT (947168.256282 1946404.758095)
POINT (959136.782239 1944916.28692)
POINT (961815.948321 1955779.010254)
POINT (967859.045456 1945007.451314)
POINT (954907.30226 1943072.070707)
POINT (948489.254235 1956368.727828)
POINT (942725.327792 1949765.612207)
POINT (948725.260685 1957596.54908)
POINT (949584.950294 1958231.181291)
POINT (961965.074331 1962039.873712)
POINT (960834.866976 1945715.848872)
POINT (965330.327871 1945782.376792)
POINT (945491.860592 1953055.771051)
POINT (951797.731981 1943816.612873)
POINT (958780.407309 1947882.505497)
POINT (943627.710252 1947243.12664)
POINT (952278.41133 1944584.521136)
POINT (950461.918424 1942878.896155)
POINT (959548.219797 1943929.805053)
POINT (947149.863931 1942347.101492)
POINT (966096.759848 1948692.252204)
POINT (957730.056955 1952795.04926)
POINT (948249.542768 1943182.805072)
POINT (961793.292586 1949609.154929)
POINT (949410.872668 1942905.127385)
POINT (965562.826147 1956083.085749)
POINT (945710.42495 1952163.540608)
POINT (948448.532398 1941340.178549)
POINT (961058.550999 1952714.803337)
POINT (947133.068785 1946383.032424)
POINT (958196.431683 1947480.655516)
POINT (952444.407083 1945544.439722)
POINT (957221.036336 1956650.325473)
POINT (964255.032573 1945145.727011)
POINT (968689.374175 1948852.256268)
POINT (958941.021854 1944464.358052)
POINT (949403.158432 1950704.127444)
POINT (948965.367403 1957072.063861)
POINT (957452.530409 1955780.424147)
POINT (960469.819397 1963851.134493)
POINT (958783.639684 1951239.488627)
POINT (945577.93708 1953676.052398)
POINT (950841.359072 1946086.680225)
POINT (951706.61011 1954535.830481)
POINT (947896.870042 1943090.236611)
POINT (942482.258358 1945522.25236)
POINT (958702.358203 1947758.540593)
POINT (946184.835571 1953603.643893)
POINT (945860.445548 1943368.852259)
POINT (959771.25368 1953979.293622)
POINT (956195.233704 1953819.315382)
POINT (948525.112829 1940758.10397)
POINT (949510.593677 1955864.106683)
POINT (965981.712994 1944743.555737)
POINT (957547.072465 1943508.647195)
POINT (963408.937069 1949864.380199)
POINT (960494.49052 1956808.067582)
POINT (961090.473211 1949190.814502)
POINT (948803.960127 1957070.961629)
POINT (963588.173759 1949711.340556)
POINT (958058.297838 1958812.024862)
POINT (962467.24486 1958546.192297)
POINT (966793.138238 1944681.502902)
POINT (957945.578477 1944909.63324)
POINT (946204.584904 1952401.663093)
POINT (947716.653148 1951250.111538)
POINT (956923.777283 1958623.313506)
POINT (942111.357576 1949748.904737)
POINT (943751.884824 1949479.619548)
POINT (955202.101356 1942520.383138)
POINT (950146.252998 1955852.905109)
POINT (954740.607591 1942192.918134)
POINT (951327.623429 1955885.159517)
POINT (949027.774118 1957379.737681)
POINT (962251.883273 1955071.037977)
POINT (955009.587202 1942868.684133)
POINT (955253.507146 1942677.992704)
POINT (942968.258585 1944818.432584)
POINT (946649.816392 1951930.88247)
POINT (950068.875576 1944161.24219)
POINT (950683.366997 1941585.076086)
POINT (939441.423586 1952318.150348)
POINT (952446.60528 1945545.77256)
POINT (948581.675323 1941429.161327)
POINT (949371.274525 1956383.837739)
POINT (952307.069229 1951896.079934)
POINT (969213.285785 1944407.277577)
POINT (963158.662607 1954005.030748)
POINT (961851.961279 1952832.537224)
POINT (968436.351142 1944324.003865)
POINT (963420.762317 1951515.751544)
POINT (961810.565395 1950403.361683)
POINT (949638.522432 1940991.910142)
POINT (955031.235347 1952881.280785)
POINT (963220.599275 1950454.434683)
POINT (948986.31845 1941068.01879)
POINT (949501.914711 1942205.560019)
POINT (949232.921503 1943050.691216)
POINT (964730.710201 1945294.278981)
POINT (956377.97396 1954331.315464)
POINT (956340.787896 1953574.073579)
POINT (967420.042315 1947278.613939)
POINT (948239.336115 1956463.120916)
POINT (949805.067117 1942471.526377)
POINT (958627.493306 1957318.353014)
POINT (957904.775992 1946040.972023)
POINT (958733.486316 1944929.200049)
POINT (958290.541347 1960239.852953)
POINT (957204.624152 1958360.514172)
POINT (956283.418674 1947901.39721)
POINT (945825.299364 1951587.750982)
POINT (948762.14788 1943298.118058)
POINT (966010.051285 1945356.346938)
POINT (957116.587834 1960860.646495)
POINT (949654.49483 1944375.380611)
POINT (959894.483641 1943258.799066)
POINT (945340.769551 1953166.126368)
POINT (955002.926912 1951542.449202)
POINT (948901.765807 1941585.253837)
POINT (969590.764254 1950603.925526)
POINT (945623.784859 1952470.278183)
POINT (956889.619778 1950999.294304)
POINT (939230.867852 1952174.978125)
POINT (958699.869403 1945281.825518)
POINT (971065.22116 1951596.069832)
POINT (945731.90304 1951565.15666)
POINT (968438.371911 1949943.281498)
POINT (948507.621552 1954795.160488)
POINT (948825.791174 1943099.203079)
POINT (947888.021566 1956008.290339)
POINT (959602.680533 1965501.304984)
POINT (955200.804555 1942651.161674)
POINT (956327.244113 1955617.998511)
POINT (948405.661682 1956603.546655)
POINT (958813.595578 1943623.781482)
POINT (961996.327174 1962104.683137)
POINT (958020.666236 1960101.754198)
POINT (965754.799635 1945207.846144)
POINT (964646.991712 1954568.825704)
POINT (962802.886101 1958180.696988)
POINT (946244.424641 1948271.788563)
POINT (946935.67472 1940448.977318)
POINT (958171.011668 1943009.974925)
POINT (967707.622094 1950010.012929)
POINT (957772.594427 1959860.543759)
POINT (955311.007773 1951745.666815)
POINT (950744.355505 1953909.126843)
POINT (944231.298798 1949116.696687)
POINT (961172.725082 1961796.398311)
POINT (958558.507381 1951182.140742)
POINT (967700.992655 1947422.539341)
POINT (946300.592881 1942534.571677)
POINT (949058.81552 1955227.187092)
POINT (961850.05714 1950377.59435)
POINT (945874.115569 1948896.614394)
POINT (964676.440308 1954715.693608)
POINT (948241.826571 1940629.880176)
POINT (951003.335025 1944830.326734)
POINT (951134.934607 1942319.914519)
POINT (957703.432185 1950586.54398)
POINT (959756.102601 1945381.214123)
POINT (960548.354269 1953678.81016)
POINT (946977.000272 1950491.22859)
POINT (961556.563117 1946141.053112)
POINT (967414.215031 1945207.154935)
POINT (948863.906075 1957652.212375)
POINT (950959.478754 1946057.260688)
POINT (961437.310119 1953281.281013)
POINT (959079.665432 1947557.691261)
POINT (948956.714224 1944552.801243)
POINT (958874.718432 1962407.993098)
POINT (956928.411235 1957324.880114)
POINT (950029.820067 1945367.465007)
POINT (957804.671727 1959043.376448)
POINT (964566.711409 1956158.786851)
POINT (946020.362553 1951298.50501)
POINT (956896.750323 1952709.033808)
POINT (961855.032177 1952785.6306)
POINT (955365.644951 1942589.111619)
POINT (960417.665112 1945153.62933)
POINT (960543.91402 1958201.26075)
POINT (947714.874037 1953831.807725)
POINT (948477.352145 1941360.988413)
POINT (959699.03061 1945156.09293)
POINT (945412.876815 1947336.085887)
POINT (960718.000377 1944474.936243)
POINT (958434.068088 1943426.193422)
POINT (958972.798181 1963059.817939)
POINT (947710.371021 1943325.766294)
POINT (957214.903617 1958539.497742)
POINT (960413.773825 1947583.520691)
POINT (943286.019449 1945404.983691)
POINT (963998.108913 1949300.766953)
POINT (956444.280318 1955318.397258)
POINT (945917.718784 1952298.150184)
POINT (945478.109358 1953045.187837)
POINT (948170.352585 1946339.9271)
POINT (956190.671686 1953716.887486)
POINT (965678.631089 1955893.912548)
POINT (968239.275602 1950100.752035)
POINT (958403.653559 1951185.970621)
POINT (953027.913518 1948128.101639)
POINT (949400.106857 1956689.363601)
POINT (964207.458383 1950652.875771)
POINT (939230.830481 1952176.427725)
POINT (951702.226254 1951047.129958)
POINT (955194.506659 1955330.399075)
POINT (949211.524609 1957809.318616)
POINT (958780.513484 1958618.090004)
POINT (961841.942731 1952797.99541)
POINT (958759.368285 1957126.828869)
POINT (946687.969604 1951622.178267)
POINT (946119.914978 1951354.525664)
POINT (955873.676072 1955077.396407)
POINT (959135.752127 1952512.314605)
POINT (964926.636649 1955542.740858)
POINT (963002.117443 1950984.007831)
POINT (957382.533044 1944707.33089)
POINT (961409.340243 1962129.918771)
POINT (946100.472707 1951373.511989)
POINT (961982.202176 1961289.303911)
POINT (948392.747924 1940680.122986)
POINT (964194.788159 1956297.211961)
POINT (958673.464097 1958735.924438)
POINT (968036.695633 1950138.340262)
POINT (967116.308167 1945630.452645)
POINT (965322.701506 1944820.093397)
POINT (942305.796767 1945534.871928)
POINT (966134.230859 1945388.183745)
POINT (970760.654112 1951435.766023)
POINT (960978.350421 1954547.697084)
POINT (950655.343066 1941224.892814)
POINT (945315.487646 1943408.875439)
POINT (959855.437863 1946075.772602)
POINT (950135.944656 1953792.04021)
POINT (962601.494511 1959784.461326)
POINT (949893.942406 1956336.369029)
POINT (961223.89176 1951885.838632)
POINT (944817.145679 1950332.114229)
POINT (948619.214415 1951247.604613)
POINT (961291.086773 1955401.607491)
POINT (958559.707818 1953100.061802)
POINT (942941.053308 1944829.393956)
POINT (959486.637488 1944778.342757)
POINT (957494.960776 1952892.330781)
POINT (946415.411248 1951783.780274)
POINT (944940.893693 1949795.280246)
POINT (957443.385469 1951865.013505)
POINT (958875.324636 1944103.138066)
POINT (969309.525768 1944727.191561)
POINT (959184.300217 1947464.11352)
POINT (946944.22413 1940502.149883)
POINT (949963.446784 1952929.049957)
POINT (951740.965277 1954588.89567)
POINT (968656.078728 1949270.825017)
POINT (946867.811365 1941608.695459)
POINT (960310.029153 1947246.708047)
POINT (969170.081651 1943437.059316)
POINT (964242.305967 1954384.364261)
POINT (961884.393759 1950400.123649)
POINT (952095.922376 1942008.369412)
POINT (958989.678709 1943019.926995)
POINT (941106.633607 1947607.035816)
POINT (945768.360391 1952861.537316)
POINT (943738.805636 1947295.019115)
POINT (964932.461281 1954790.715765)
POINT (958696.12783 1944153.022797)
POINT (963921.312382 1954078.214443)
POINT (944634.587362 1952290.462193)
POINT (961760.135395 1962352.765497)
POINT (961004.748613 1944594.399082)
POINT (945483.022763 1953061.046065)
POINT (957655.934603 1946895.050945)
POINT (951408.486902 1954133.075468)
POINT (968805.781321 1951336.054443)
POINT (966122.051649 1945283.140349)
POINT (961382.681529 1944672.728182)
POINT (959241.690278 1952419.547215)
POINT (942442.944307 1944985.569483)
POINT (950939.177358 1945010.324412)
POINT (952904.271806 1941358.354354)
POINT (958661.86245 1951908.045141)
POINT (948534.768717 1958586.392343)
POINT (959187.162116 1943389.965651)
POINT (958540.801386 1946642.396239)
POINT (955891.528321 1951642.384314)
POINT (962558.461314 1951186.309172)
POINT (958992.969192 1962815.102136)
POINT (939095.817619 1952280.927429)
POINT (960327.066157 1954281.398744)
POINT (943889.756943 1949485.526147)
POINT (950077.965863 1941297.696376)
POINT (964047.945355 1949247.656785)
POINT (952214.629726 1951705.101412)
POINT (959467.805873 1947313.90473)
POINT (964096.210156 1954114.772113)
