,상권_코드,상권_코드_명,평균_평일_유동인구_수,평균_주말_유동인구_수,평일_대비_주말_유동인구_비율
37690,3110249,중화역 1번,251499.6,243972.5,0.9700711253616308
37691,3110248,먹골파출소,88810.4,97440.0,1.0971688000504447
37692,3110247,먹골역 1번,243336.2,256501.5,1.0541033352209823
37693,3110246,월드순복음교회,176873.4,180945.0,1.0230198548792526
37694,3110245,KB국민은행 중화동지점,59760.2,66213.5,1.1079865863902731
37695,3110244,중화역 4번,147126.4,147351.5,1.0015299769449943
37696,3110243,중랑노인종합복지관,161618.0,163564.5,1.0120438317514138
37697,3110242,면목5동주민센터,127054.6,135117.0,1.063456183404615
37698,3110241,먹골역 5번,172701.4,176768.0,1.0235470007770637
37699,3110240,태릉시장 특화거리,66093.4,73390.5,1.1104058801635261
37700,3110239,중랑역 2번,12113.0,13297.5,1.097787501031949
37701,3110238,배꽃어린이공원,43859.4,47065.0,1.0730880951403803
37702,3110237,메가박스 상봉,153349.6,162721.5,1.061114603494238
37703,3110236,신묵초등학교,283107.6,297715.5,1.0515984028687326
37704,3110235,세화어린이공원,28544.0,29778.0,1.0432315022421526
37705,3110234,중랑역 4번,65312.2,72542.5,1.1107036663900467
37706,3110233,중랑역 1번,193788.2,211103.0,1.0893490934948566
37707,3110232,동대부고,98785.0,94543.5,0.9570633193298578
37708,3110231,장안교,4993.2,5116.5,1.0246935832732516
37709,3110230,장안현대홈타운1차아파트,138007.2,140667.0,1.019272907500478
37710,3110229,장평중학교,199269.6,190417.5,0.9555772681834057
37711,3110228,장안근린공원,233437.0,247997.5,1.0623744307886067
37712,3110227,답십리공원,67522.6,75385.5,1.1164484187516475
37713,3110226,장안1동주민센터,423451.8,436852.0,1.031645160086697
37714,3110225,촬영소사거리,81947.2,91122.5,1.1119659976179785
37715,3110224,외대앞역 2번,93270.6,96266.0,1.0321151574022254
37716,3110223,군자초등학교,53013.0,49764.0,0.9387131458321544
37717,3110222,회기역 2번,5669.6,6364.0,1.1224777762099618
37718,3110221,의릉,42554.0,44803.5,1.0528622456173333
37719,3110220,외대앞역 1번,234711.6,217525.0,0.9267756685225613
37720,3110219,삼육보건대학교,270114.2,267115.5,0.9888983992696422
37721,3110218,답십리사거리,155910.6,170673.5,1.0946882380030607
37722,3110217,자동차부품상가,88257.8,84876.5,0.9616883720192436
37723,3110216,전농중학교,67541.2,71086.5,1.0524909240582045
37724,3110215,회기역 1번,124614.8,129163.5,1.0365020848245954
37725,3110214,경희대후문,287303.0,251229.5,0.8744409212573485
37726,3110213,청량초등학교,76505.8,75428.0,0.985912179207328
37727,3110212,답십리초등학교,124593.8,129601.0,1.0401881955602927
37728,3110211,전곡마을마당공원,369467.4,343104.5,0.9286462080280966
37729,3110210,서울시립대,276765.8,267025.5,0.9648067066089814
37730,3110209,답십리 장령당공원,62881.0,64784.5,1.030271465148455
37731,3110208,시조사삼거리,48875.4,49698.0,1.0168305527934298
37732,3110207,시립대앞사거리,69088.6,68661.5,0.9938180828675063
37733,3110206,텃골근린공원,233391.4,261498.0,1.1204268880515735
37734,3110205,경희대삼거리,268348.8,263916.0,0.9834812005866992
37735,3110204,간데메공원,188698.0,208888.5,1.1069990142979789
37736,3110203,떡전교사거리,127115.0,128693.5,1.012417889312827
37737,3110202,전농1동주민센터(전농시장),79599.0,80175.0,1.00723627181246
37738,3110201,전농119안전센터,19565.2,21075.5,1.077193179727271
37739,3110200,동대문경찰서,75744.0,81088.0,1.0705534431770174
37740,3110199,홍릉시장,70790.8,73468.0,1.0378184735869633
37741,3110198,동대문중앙새마을금고본점,43079.2,41044.5,0.9527683893851325
37742,3110197,세종대왕기념관교차로,37682.8,37459.5,0.9940742195378262
37743,3110196,홍릉근린공원,66303.0,70207.0,1.058881196929249
37744,3110195,동대문구청,200015.4,191118.0,0.9555164252352569
37745,3110194,홍파초등학교,96981.8,89829.5,0.9262511110332041
37746,3110193,고려대역 4번,135990.0,140791.0,1.0353040664754762
37747,3110192,동의보감타워,38303.6,36577.5,0.954936350630228
37748,3110191,고려대역 6번,187479.6,140869.5,0.7513857507696837
37749,3110190,고대앞사거리,230682.4,230023.5,0.9971436919331514
37750,3110189,제기동역 1번,143654.2,130785.5,0.9104189087405727
37751,3110188,용두동신동아아파트,149282.4,137062.0,0.9181390438524568
37752,3110187,제기동역 6번,327517.6,309968.0,0.9464163147262926
37753,3110186,종암초등학교,31896.8,31226.0,0.9789696772089991
37754,3110185,용두초등학교,71321.8,67862.5,0.9514972981612915
37755,3110184,용두사거리,35871.8,30322.5,0.8453018805858641
37756,3110183,한국의류시험연구원,73957.4,54435.5,0.736038584374248
37757,3110182,용두희망어린이공원,124941.8,102203.0,0.8180048630642427
37758,3110181,신설동역 9번,159189.4,144736.0,0.9092062662463707
37759,3110180,광진정보도서관,38436.6,36614.5,0.9525946623790866
37760,3110179,광나루역 1번,86345.0,77990.5,0.9032428050263478
37761,3110178,장로회신학대학교,48187.4,45955.0,0.9536725368042268
37762,3110177,동의초등학교,29099.6,31459.5,1.0810973346712671
37763,3110176,해오름공원,187106.4,208339.0,1.1134787479209691
37764,3110175,푸른동산공원,228251.2,241000.5,1.0558564423757684
37765,3110174,아차산역 1번,122350.8,133427.0,1.0905282188592147
37766,3110173,구남초등학교,78825.0,78718.5,0.9986489058039962
37767,3110172,광진초등학교,198712.0,200601.5,1.0095087362615243
37768,3110171,중곡4동주민센터,90393.8,92310.5,1.0212038878772658
37769,3110170,동대부여고,367126.6,375578.5,1.0230217587066697
37770,3110169,성동초등학교,94278.2,89483.0,0.949137764615786
37771,3110168,대원고등학교,138508.6,125233.0,0.9041532439140962
37772,3110167,용마초등학교,206453.8,218964.0,1.060595639314946
37773,3110166,구의1동주민센터,249067.8,252846.5,1.0151713710082155
37774,3110165,국립정신건강센터,166186.4,166852.5,1.0040081498847078
37775,3110164,아차산역 5번,83474.6,83919.0,1.0053237751363888
37776,3110163,성자초등학교,104668.8,101104.5,0.9659468724204348
37777,3110162,군자역 4번,97381.6,99821.0,1.0250499067585663
37778,3110161,중곡역 3번,199912.8,220820.0,1.1045815975765434
37779,3110160,광진경찰서,55069.8,53373.5,0.969197273278639
37780,3110159,구의역 4번,520150.2,526098.5,1.0114357352933825
37781,3110158,중곡3동주민센터,291432.4,313499.0,1.0757177307670662
37782,3110157,자양동우체국,135944.6,141955.5,1.0442158055560868
37783,3110156,군자역 5번,161999.0,163269.0,1.0078395545651517
37784,3110155,광진구청,154057.4,146815.5,0.9529921964151025
37785,3110154,광진정말공원,276098.8,298202.5,1.0800572114040337
37786,3110153,중곡1동주민센터,71014.8,71249.0,1.0032979040988639
37787,3110152,중곡어린이공원,44468.4,46806.0,1.0525676660280108
37788,3110151,자양한강도서관,200821.0,216656.0,1.0788513153504862
37789,3110150,중곡1동 마을마당,207470.0,216573.0,1.0438762230683953
37790,3110149,세종대학교,52980.2,51846.5,0.9786014397831644
37791,3110148,어린이대공원역 3번,93522.0,92011.0,0.9838433737516307
37792,3110147,능동우편취급국,233303.8,237523.0,1.0180845747047413
37793,3110146,신자초등학교,226600.0,245158.5,1.0818998234774935
37794,3110145,장안초등학교,27886.6,24661.5,0.8843494725065085
37795,3110144,어린이대공원역 4번,68683.8,72053.5,1.0490610595220415
37796,3110143,뚝섬유원지역 1번,15240.0,15416.5,1.0115813648293963
37797,3110142,화양사거리,236858.2,254640.0,1.075073609442274
37798,3110141,건대입구역 1번,227047.6,243602.5,1.0729137854793445
37799,3110140,건대입구역 6번,251156.0,276408.5,1.1005450795521508
37800,3110139,자양4동주민센터,271547.8,275714.5,1.0153442598319706
37801,3110138,송정체육공원,174969.6,175507.5,1.0030742483265664
37802,3110137,성수초등학교,171612.2,103665.5,0.6040683587763573
37803,3110136,경수초등학교,147998.0,111950.5,0.7564325193583697
37804,3110135,성동세무서,45895.6,39425.5,0.8590257018101953
37805,3110134,성수119안전센터,262900.2,268928.5,1.0229299939672925
37806,3110133,서울교통공사,73447.6,74024.0,1.007847771744754
37807,3110132,성수2가3동주민센터,82097.0,63875.5,0.7780491369964798
37808,3110131,성수동카페거리,164492.4,105764.0,0.642971954935304
37809,3110130,답십리역 6번,47023.6,51001.5,1.0845936933794946
37810,3110129,성원어린이공원,38645.4,35398.0,0.9159693003565754
37811,3110128,성원중학교,228745.0,226301.0,0.9893156134560318
37812,3110127,성수1가1동주민센터,18809.2,15921.5,0.8464740658826532
37813,3110126,서울숲역 1번,29184.8,23126.5,0.7924159151339053
37814,3110125,사근동살곶이상점가,136644.6,123521.5,0.9039618104191457
37815,3110124,뚝섬역교차로,72426.6,62539.5,0.8634880002650959
37816,3110123,마장역 3번,144498.4,144833.0,1.0023155965740798
37817,3110122,마장역 2번,76190.6,75103.5,0.9857318356857669
37818,3110121,한양대역 4번,25708.8,23552.5,0.916125995767986
37819,3110120,서울숲카페거리,89603.8,90339.0,1.0082050091625578
37820,3110119,마장지하차도,28945.8,27163.5,0.9384263001886284
37821,3110118,왕십리역 9번,227575.2,222175.5,0.9762728979256087
37822,3110117,성동구보건소,111969.0,113194.0,1.0109405281819075
37823,3110116,청계천박물관,108586.6,104742.0,0.9645941580268651
37824,3110115,상왕십리역 3번,110463.0,108043.5,0.9780967382743543
37825,3110114,왕십리파출소,38642.4,41164.5,1.0652676852369418
37826,3110113,응봉산,35397.8,38306.0,1.0821576482154258
37827,3110112,행당역 2번,132027.4,136980.5,1.0375156974991555
37828,3110111,대현산장미원,58971.6,70371.0,1.1933032171418108
37829,3110110,상왕십리역 6번,128039.4,153461.5,1.1985490403735102
37830,3110109,금호삼성래미안아파트,47889.4,56419.0,1.1781103960375365
37831,3110108,성동구립금호도서관,16438.6,19117.0,1.16293358315185
37832,3110107,금호사거리,20444.0,23410.5,1.1451036979064761
37833,3110106,금북초등학교,94780.4,106603.5,1.1247420352731157
37834,3110105,금동어린이공원,113096.0,122011.5,1.0788312583999433
37835,3110104,신금호역 4번,189536.6,191001.0,1.007726212246078
37836,3110103,옥수터널,34545.0,36911.0,1.0684903748733536
37837,3110102,옥수역 6번,93765.8,85734.0,0.914341902911296
37838,3110101,옥정중학교,18915.4,18295.0,0.9672013280184399
37839,3110100,옥수동우편취급국,5998.6,6151.0,1.0254059280498782
37840,3110099,유엔빌리지길,51139.2,53848.0,1.052969150866654
37841,3110098,서울독일학교,16371.8,13873.5,0.8474022404378261
37842,3110097,한남초등학교,10752.0,8303.0,0.7722284226190477
37843,3110096,한남힐사이드아파트,36366.0,36320.0,0.9987350822196557
37844,3110095,한강진역 3번,77285.4,74707.5,0.9666444114929859
37845,3110094,오산중학교,14757.0,15204.0,1.0302907094937996
37846,3110093,우사단길,381860.0,418332.5,1.0955127533651077
37847,3110092,NH농협은행 보광동지점,158384.8,166503.5,1.0512593380172846
37848,3110091,리움미술관,34639.2,38428.5,1.1093934040047115
37849,3110090,한국폴리텍대학서울정수캠퍼스,94844.8,97840.0,1.0315800128209454
37850,3110089,서빙고동주민센터,76605.4,75995.0,0.9920318933130041
37851,3110088,오산고등학교,54054.6,55169.5,1.020625441683039
37852,3110087,이태원엔틱가구거리,37233.4,47574.5,1.2777371929504155
37853,3110086,이태원역 북측,70223.8,90065.0,1.282542385914747
37854,3110085,경리단길남측,189655.4,203574.0,1.0733888937515093
37855,3110084,경리단길북측,162210.6,180361.0,1.111894043915749
37856,3110083,서빙고역 1번,17205.4,18112.0,1.0526927592500028
37857,3110082,용산구청,60366.0,77805.0,1.2888877845144617
37858,3110081,해방촌 남동측,223513.2,229137.0,1.0251609300927194
37859,3110080,해방촌예술마을,230760.6,234404.0,1.0157886571624446
37860,3110079,후암동주민센터,337646.8,340130.0,1.0073544307246507
37861,3110078,이촌동점보아파트,14026.0,14573.5,1.0390346499358334
37862,3110077,삼광초등학교,57814.8,56147.5,0.9711613635262942
37863,3110076,삼각지역 14번,9858.2,8024.5,0.8139924124079446
37864,3110075,숙대입구역 1번,137770.4,129517.5,0.9400967116303648
37865,3110074,서울역 12번,134659.2,119336.0,0.8862075521018986
37866,3110073,삼각지역 3번,26018.4,19642.0,0.7549272822310364
37867,3110072,열정도,34025.2,32818.0,0.96452041428118
37868,3110071,한강미주맨션아파트,17443.4,18113.0,1.0383870117064333
37869,3110070,용산세무서,11139.4,11519.5,1.034122125069573
37870,3110069,숙대입구,390680.6,340564.5,0.8717210427136644
37871,3110068,남영역 1번,257657.2,214138.0,0.8310965111784184
37872,3110067,배문고등학교,326350.0,329304.5,1.0090531637812166
37873,3110066,서울역 15번,243978.6,237333.5,0.9727635948398753
37874,3110065,남정초등학교,11985.2,9845.0,0.8214297633748289
37875,3110064,효창공원앞역 2번,192456.8,174183.0,0.9050498605401317
37876,3110063,효창공원앞역 5번,137209.6,122518.5,0.8929295034749755
37877,3110062,한강로동땡땡거리(은행나무길),90481.0,87916.5,0.9716570329682475
37878,3110061,효창동주민센터,192699.8,200110.5,1.0384572272519226
37879,3110060,효창공원앞역 6번,150856.8,163889.0,1.0863878857300433
37880,3110059,새남터성지,69082.4,67165.0,0.9722447396153001
37881,3110058,성심여자고등학교,186945.8,172875.0,0.9247332649356124
37882,3110057,황학코아루아파트,77207.8,72838.5,0.9434085675281513
37883,3110056,신당역 3번,271594.0,275855.5,1.0156907000891036
37884,3110055,황학동벼룩시장,83700.8,85150.5,1.0173200256150479
37885,3110054,청구역 3번,168092.6,156114.0,0.9287380884107926
37886,3110053,청구역 1번,169635.2,159231.5,0.9386701580803983
37887,3110052,장충초등학교,91723.0,82520.0,0.8996652965995443
37888,3110051,한양공고앞 교차로,123059.8,112106.5,0.9109920542695502
37889,3110050,약수역 7번,33704.0,35125.0,1.0421611678139093
37890,3110049,장충단 고개,167772.0,144179.0,0.8593746274706149
37891,3110048,장충동주민센터,126213.2,111881.0,0.8864445240275978
37892,3110047,다산성곽길,64824.0,65869.0,1.0161205726274218
37893,3110046,버티고개,109760.0,105697.5,0.9629874271137027
37894,3110045,동대문역사문화공원역 5번,113062.8,80554.0,0.7124712991364092
37895,3110044,관성묘,33261.6,24828.0,0.7464463525506891
37896,3110043,충무초등학교,181400.8,136421.5,0.7520446436840411
37897,3110042,남산골공원옆,34135.8,23523.5,0.6891152397190046
37898,3110041,남산케이블카,50605.0,38715.0,0.7650429799426934
37899,3110040,중구회현체육센터(정화예술대남산캠퍼스),40461.6,27535.0,0.6805217786741009
37900,3110039,회현역 1번,19106.4,12868.5,0.6735177741489762
37901,3110038,경향신문사,6332.8,3002.5,0.4741188731682668
37902,3110037,신설동역 12번,135545.2,137828.0,1.0168416144577601
37903,3110036,동묘앞역 3번,50949.4,49882.5,0.9790596160111797
37904,3110035,동묘앞역 2번,262763.2,261225.0,0.9941460600266704
37905,3110034,창신1동주민센터,60939.6,53693.5,0.8810937387183375
37906,3110033,창신역 4번,78901.0,82315.0,1.043269413568903
37907,3110032,수족관거리,27722.0,23440.0,0.8455378399826853
37908,3110031,창신역 1번,14862.6,16946.0,1.1401773579319903
37909,3110030,동대문역 3번,24806.2,24773.5,0.9986817811676113
37910,3110029,동대문역 1번,382941.2,390542.5,1.0198497837265879
37911,3110028,이화달팽이길,286133.6,271827.5,0.950002027025138
37912,3110027,혜화역 1번,78745.6,88253.0,1.1207356347529258
37913,3110026,종로5가역 4번,72460.4,53339.5,0.7361193148257532
37914,3110025,충신시장옆,69070.2,55660.5,0.8058540441463903
37915,3110024,혜회동주민센터,69625.0,69682.0,1.000818671454219
37916,3110023,서울대병원,77701.0,65225.0,0.8394357858972215
37917,3110022,경신고등학교,74558.6,68671.5,0.9210406311277304
37918,3110021,성균관대학교,176836.4,191646.0,1.0837474637574618
37919,3110020,서울국제고등학교,332867.8,297940.0,0.8950700548385876
37920,3110019,창덕궁,90260.2,60455.5,0.6697913366024006
37921,3110018,중앙고등학교,72950.4,56234.0,0.7708525244549722
37922,3110017,정독도서관,55782.6,49078.5,0.8798173624033301
37923,3110016,평창동동측,5701.4,5526.5,0.9693233240958362
37924,3110015,청와대사랑채,13035.4,11029.5,0.8461190297190727
37925,3110014,경복고등학교,6483.6,5715.0,0.8814547473625763
37926,3110013,체부동홍종문가옥,18890.8,17341.0,0.9179600652169311
37927,3110012,성곡미술관,71707.4,57788.5,0.8058931156338119
37928,3110011,청운초등학교,4688.0,3959.5,0.8446032423208191
